File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
wireshark-1.12.13/asn1/t38/packet-t38-template.c,483,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		memcpy(&(p_t38_packet_conv->dst_t38_info), &(p_t38_conv->dst_t38_info), sizeof(t38_conv_info));",f67a4666ee3daa117f7c7723afda7682e3ca8e6b4c143cb4de092e63a70d9737
wireshark-1.12.13/capture-pcap-util-unix.c,78,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char source[PCAP_BUF_SIZE];,b32d78f662ad1974991887d3703b75a852e71e6b861a25854c9eadb4bfbdedd3
wireshark-1.12.13/capture-pcap-util-unix.c,79,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char errbuf[PCAP_ERRBUF_SIZE];,857876a2e1317e75db38b171455bee83f1ca36aae1dd70f8b7f64c46eccef2bb
wireshark-1.12.13/capture-pcap-util-unix.c,138,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char errbuf[PCAP_ERRBUF_SIZE];,857876a2e1317e75db38b171455bee83f1ca36aae1dd70f8b7f64c46eccef2bb
wireshark-1.12.13/capture-pcap-util.c,393,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		memcpy((void *)&if_addr->addr.ip6_addr,",e95ba4f2e07e08a406d8628c25f3e8d21a0a40546dca12ecc919391d6a3d2277
wireshark-1.12.13/capture-pcap-util.c,431,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char errbuf[PCAP_ERRBUF_SIZE*4];,5b34b986e1d9694c66f02748399032efa4b4c765dedc4861f3f71a38abb1085e
wireshark-1.12.13/capture-pcap-util.c,468,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char errbuf[PCAP_ERRBUF_SIZE];,857876a2e1317e75db38b171455bee83f1ca36aae1dd70f8b7f64c46eccef2bb
wireshark-1.12.13/capture-wpcap.c,685,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char source[PCAP_BUF_SIZE];,b32d78f662ad1974991887d3703b75a852e71e6b861a25854c9eadb4bfbdedd3
wireshark-1.12.13/capture-wpcap.c,686,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char errbuf[PCAP_ERRBUF_SIZE];,857876a2e1317e75db38b171455bee83f1ca36aae1dd70f8b7f64c46eccef2bb
wireshark-1.12.13/capture-wpcap.c,719,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char ascii_name[MAX_WIN_IF_NAME_LEN + 1];,f568d8a40e2063a81426eace26b88dd06f377ff9705ed4e6b26afb723c7b5d14
wireshark-1.12.13/capture-wpcap.c,720,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char ascii_desc[MAX_WIN_IF_NAME_LEN + 1];,4c894824152a7d589cf3e3167aa1e3f3f73f05807b3749be35ca74835bc22f76
wireshark-1.12.13/capture-wpcap.c,722,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char errbuf[PCAP_ERRBUF_SIZE];,857876a2e1317e75db38b171455bee83f1ca36aae1dd70f8b7f64c46eccef2bb
wireshark-1.12.13/capture.c,736,7,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"      memcpy(ps, &sc_item->ps, sizeof(struct pcap_stat));",a1fa0fe2be1f361b0ba14ca9fa0b04fef874bb40c0c8030bd72622ba39007f20
wireshark-1.12.13/capture_ifinfo.c,80,21,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"                    memcpy(temp_addr->addr.ip6_addr, if_addr->addr.ip6_addr, sizeof(if_addr->addr));",83d11734ec43a0a6a095ca9ffd3d91efd2367c40b3bdaf1cca9f7fb2f2f9590e
wireshark-1.12.13/capture_ifinfo.c,327,17,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"                memcpy(temp_addr->addr.ip6_addr, if_addr->addr.ip6_addr, sizeof(if_addr->addr));",83d11734ec43a0a6a095ca9ffd3d91efd2367c40b3bdaf1cca9f7fb2f2f9590e
wireshark-1.12.13/capture_info.c,109,12,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    static char errmsg_errno[1024+1];,d3a48dd6bc93bca3e84f669e2c8877706d80f16af252aaf122e7357a1411da58
wireshark-1.12.13/capture_sync.c,243,12,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    static char errbuf[ERRBUF_SIZE+1];,207fb2aa5f06e9eb853714c08c5e5a71d3b0ad451870028f10da674c28a052f1
wireshark-1.12.13/capture_sync.c,270,12,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    static char errbuf[ERRBUF_SIZE+1];,207fb2aa5f06e9eb853714c08c5e5a71d3b0ad451870028f10da674c28a052f1
wireshark-1.12.13/capture_sync.c,346,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char ssnap[ARGV_NUMBER_LEN];,407abde66ea744a3f56ebca8ab46e13ee97a7635188d403ebcb947d4c9b978ec
wireshark-1.12.13/capture_sync.c,347,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char scount[ARGV_NUMBER_LEN];,92e09af035ade6f970ac42d8807a65eab510dd29ca93d9a0bff16c3e63554010
wireshark-1.12.13/capture_sync.c,348,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char sfilesize[ARGV_NUMBER_LEN];,b7c5937cb30738e197ce194592e207acab8300964a66cf3891b2b2bb91aca7f7
wireshark-1.12.13/capture_sync.c,349,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char sfile_duration[ARGV_NUMBER_LEN];,de00177704f9a5c9f66bf6df6005149751d7db3bc2f9ef39ce87dfbc8cb27972
wireshark-1.12.13/capture_sync.c,350,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char sring_num_files[ARGV_NUMBER_LEN];,2c92235fa3ffacd137b72fc8803d0d02f3c65b739c7bd53163582b2bf4f5c4cc
wireshark-1.12.13/capture_sync.c,351,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char sautostop_files[ARGV_NUMBER_LEN];,4a365cef35ca039ea19a5010305b0afb6a70a9b826737d1f03a9815d8b3dce85
wireshark-1.12.13/capture_sync.c,352,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char sautostop_filesize[ARGV_NUMBER_LEN];,c0e3c4dca9bbdd83fdb99927ed3093d00ac3476e5ab997dd88b63d6a635e39ca
wireshark-1.12.13/capture_sync.c,353,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char sautostop_duration[ARGV_NUMBER_LEN];,08690949154d5fa024525472f1b6075e2dee71b6dec7ab546742e4c2ea40db0d
wireshark-1.12.13/capture_sync.c,355,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char sauth[256];,9d83173787b72ef2b0208473a380b1c13b242505511b6a46090b4fcc3fae9bd4
wireshark-1.12.13/capture_sync.c,358,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char ssampling[ARGV_NUMBER_LEN];,b8ed26fd0dbbd2a46f7ca2197023cda26215095bcd71cc27f4450efba79b9f69
wireshark-1.12.13/capture_sync.c,362,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char buffer_size[ARGV_NUMBER_LEN];,ce212d76ce67b562cacaa9f9659c58f736d38b1a44e9ce049cd3cd3c10c4da3f
wireshark-1.12.13/capture_sync.c,375,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char control_id[ARGV_NUMBER_LEN];,5492e90d33ad58a52691732e10f3dd52a25da0628fc81089c35e5ca6fa76e744
wireshark-1.12.13/capture_sync.c,378,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char errmsg[1024+1];,7d55b2d577c5b2e87c25a2e908b6e1d0f90019984d54c9188054dcc69a4b89b8
wireshark-1.12.13/capture_sync.c,788,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char errmsg[1024+1];,7d55b2d577c5b2e87c25a2e908b6e1d0f90019984d54c9188054dcc69a4b89b8
wireshark-1.12.13/capture_sync.c,1733,9,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"        memcpy(msg, header, sizeof(header));",65fd6725114301c6f3008e32696b6fc79a3c5da088baac66dab5ea58a69ab141
wireshark-1.12.13/capture_sync.c,1772,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char buffer[SP_MAX_MSG_LEN+1] = {0};,bdab8f620a707e1fd2e46cf8a0265383087ecf92dd1577151fdf54a46829fe03
wireshark-1.12.13/capture_sync.c,1857,20,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,        npackets = atoi(buffer);,e61de08860b37b40964b484787b7a181f35642ad00c8db0b2b063776a85f6e7a
wireshark-1.12.13/capture_sync.c,1992,12,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    static char sigmsg_buf[6+1+3+1];,17c9ad634849d0865950471e38e889da1e744068dfeea65652d04e4508f6d819
wireshark-1.12.13/capture_ui_utils.c,94,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(descr, p2, p - p2);",eb4237863f11792da9fa6c450c44815bd3422c65fa36b0784ab977d70f26a2b7
wireshark-1.12.13/capture_wpcap_packet.c,79,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char      __ss_pad1[ETH_SS_PAD1SIZE];,bd93119bc149221aeee4cc944b1c136636a86ca6574d4133860fa341e78553bb
wireshark-1.12.13/capture_wpcap_packet.c,85,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char      __ss_pad2[ETH_SS_PAD2SIZE];,7d95cb5b6eb6b7b0aa601b2b5b8e4af64ab245fb42e4c8ed7370c70e0f045736
wireshark-1.12.13/capture_wpcap_packet.c,250,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(OidData->Data, value, *length);",e94285130f14ac94512b8902ba469181b8fe6fc40c3c465bd485cabddff23e16
wireshark-1.12.13/capture_wpcap_packet.c,257,13,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"            memcpy(value, OidData->Data, OidData->Length);",e206a66e6a33625b17639fe2610fda2e9f5217a11c09da2bbf3ec715a86bfe2f
wireshark-1.12.13/dumpcap.c,223,10,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"    fd = open(file, O_WRONLY);",e292e47037605f35e2caaa4c2c27e53c345514984fa059fa14b12707b562f3ab
wireshark-1.12.13/dumpcap.c,692,21,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                    char (*open_err_str)[PCAP_ERRBUF_SIZE]),87052058276087ea323952fff3895c4a896a2b74a669812348cc84d547ee56c5
wireshark-1.12.13/dumpcap.c,946,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char errmsg[MSG_MAX_LENGTH+1];,208ac92f850f77612543e179dbf34a79076e6094c6c53051da7b0f2a81fee966
wireshark-1.12.13/dumpcap.c,947,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char secondary_errmsg[MSG_MAX_LENGTH+1];,88004add3e2dcb544a98f0e06d869bc1704de116fda40a551556c63232a4ef94
wireshark-1.12.13/dumpcap.c,1213,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char errbuf[PCAP_ERRBUF_SIZE];,857876a2e1317e75db38b171455bee83f1ca36aae1dd70f8b7f64c46eccef2bb
wireshark-1.12.13/dumpcap.c,1417,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char        addr_str[ADDRSTRLEN];,6e67c4d35264fa441a76b8c076d942cea2fd5f5c94cf6139e846a86a6fc50c96
wireshark-1.12.13/dumpcap.c,1533,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char        errbuf[PCAP_ERRBUF_SIZE];,6119771016988c0bd86840fb6b1c8553f1de217acb2672a47ab0401d9455006a
wireshark-1.12.13/dumpcap.c,1952,3,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,  char buf[16];,f8bd72609fcf9e1123e74ed2ab5aa38f49593871255165d3086feea1a0957480
wireshark-1.12.13/dumpcap.c,2970,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,            char appname[100];,5b58f2fda68905aae0e53ce97a6f9b68837cd779d565a9dc553700b1b75e841a
wireshark-1.12.13/dumpcap.c,3463,17,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                char appname[100];,5b58f2fda68905aae0e53ce97a6f9b68837cd779d565a9dc553700b1b75e841a
wireshark-1.12.13/dumpcap.c,3535,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char          errmsg[MSG_MAX_LENGTH+1];,28769fdac065a7168d3db1e67f607d86871b67bcb9d91914fafc822e3c3ce16c
wireshark-1.12.13/dumpcap.c,3571,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char               errmsg[MSG_MAX_LENGTH+1];,5ccb3ac04892abbd25eda906567b4c7d4dba44044bc2fbcf1c0bfde18cb6de34
wireshark-1.12.13/dumpcap.c,3572,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char               secondary_errmsg[MSG_MAX_LENGTH+1];,f72ed41304963435ca6992e589a337e1391bfc9381943a0426dfa185cc058546
wireshark-1.12.13/dumpcap.c,4194,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(queue_element->pd, pd, phdr->caplen);",886a11b4b718a955d21caac171a04147af74d5fe3deff90ecaa6b4bbd896f802
wireshark-1.12.13/dumpcap.c,4235,16,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,        freq = atoi(options[0]);,3e40f7f9b90bd365ce59505857a2526040285d1eb9f24ecee61ec4b777f7260a
wireshark-1.12.13/dumpcap.c,5116,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char tmp[SP_DECISIZE+1+1];,85d136960303ec7b3ce8c09d966ad71251106c83a1a621f798f96b2b7b20c738
wireshark-1.12.13/dumpcap.c,5169,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char tmp[MSG_MAX_LENGTH+1+6];,2861f4ce8f0db881f16af8bb671ce7491028115d2696c034671794682c0bed55
wireshark-1.12.13/dumpcap.c,5211,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char tmp[SP_DECISIZE+1+1];,85d136960303ec7b3ce8c09d966ad71251106c83a1a621f798f96b2b7b20c738
wireshark-1.12.13/echld/child.c,81,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char str[DBG_BUF_LEN];,1848447621e8f2bbd954448ede01d8056dab5033a592360552aaa43c09732c9a
wireshark-1.12.13/echld/child.c,126,48,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"#define CHILD_DBG_START(fname) do { debug_fp = fopen(fname,""a""); DCOM(); CHILD_DBG((0,""Log Started""));  } while(0)",2e333fb4814965e9ff3a669812f8d9670c98bf7071aa881c2857363f0991cc0c
wireshark-1.12.13/echld/common.c,35,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char str[1024];,751cb5b44538b25ecf5a8d80f10459d00b86862b6604d6323f2884e9eb974bba
wireshark-1.12.13/echld/dispatcher.c,121,47,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"#define DISP_DBG_START(fname) do { debug_fp = fopen(fname,""a""); DCOM(); DISP_DBG((0,""Log Started""));  } while(0)",5f526d1864d2ef0f4d3e6bd56458ee2c9067b089d24b4380d5297c77693fdc4a
wireshark-1.12.13/echld/dispatcher.c,208,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char        addr_str[ADDRSTRLEN];,6e67c4d35264fa441a76b8c076d942cea2fd5f5c94cf6139e846a86a6fc50c96
wireshark-1.12.13/echld/parent.c,81,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char str[1024];,751cb5b44538b25ecf5a8d80f10459d00b86862b6604d6323f2884e9eb974bba
wireshark-1.12.13/echld/parent.c,114,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char str[1024];,751cb5b44538b25ecf5a8d80f10459d00b86862b6604d6323f2884e9eb974bba
wireshark-1.12.13/echld_test.c,367,13,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	FILE* fp = fopen(pars[1],""r"");",68a3e85c9e5b0e7978885b32d6f87c9d07a1b6eb0917053cabd6125104356539
wireshark-1.12.13/editcap.c,273,41,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,        selectfrm[max_selected].first = atoi(sel);,294ec2a93428d8aaa6564a5476d293b8255c6daf23e6a90114443ae1ba091a0e
wireshark-1.12.13/editcap.c,283,41,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,        selectfrm[max_selected].first = atoi(sel);,294ec2a93428d8aaa6564a5476d293b8255c6daf23e6a90114443ae1ba091a0e
wireshark-1.12.13/editcap.c,284,42,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,        selectfrm[max_selected].second = atoi(next);,096d1dc66ef1a213ca1545d6a53ec570e18e9c0b90139b5d9adec00358a7c76d
wireshark-1.12.13/editcap.c,1038,30,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,            secs_per_block = atoi(optarg);,d110fdbd71666b75689176f4558c9ffcea2e09f65b02110a0f327dfef971b142
wireshark-1.12.13/epan/addr_resolv.c,196,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char              hexaddr[6*3];,55ddbf27ebfc2c99d47e838a5eb7186123861e2193d6dd1e3956a666def73cbc
wireshark-1.12.13/epan/addr_resolv.c,197,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char              resolved_name[MAXNAMELEN];,e22fdcef457fb05779b435b1a8028ee8c84adcd754fdb55a3de4763eadf6c337
wireshark-1.12.13/epan/addr_resolv.c,205,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char              name[MAXNAMELEN];,9f949de7f5895f37665c801eb832d17ff9251807257e51c1f5e0e595150222d7
